
############ Experiment A — Balanced / FIFO ############
Params {
    workers: 8,
    total_tasks: 1000,
    arrival_interval_ms: 20,
    task_duration_ms: 200,
    io_probability: 0.7,
    cpu_budget: 100,
    monitor_tick_ms: 10,
    rng_seed: 42,
    policy: Fifo,
    workload: Balanced,
}
[monitor 17642ms] active 7/8 | cpu 70% | queue 320 | total 1000
[monitor 17653ms] active 7/8 | cpu 95% | queue 313 | total 1000
[monitor 17664ms] active 7/8 | cpu 95% | queue 314 | total 1000
[monitor 17675ms] active 7/8 | cpu 95% | queue 314 | total 1000
[monitor 17686ms] active 7/8 | cpu 95% | queue 315 | total 1000
[monitor 17697ms] active 7/8 | cpu 95% | queue 315 | total 1000
[monitor 17709ms] active 7/8 | cpu 95% | queue 316 | total 1000
[monitor 17720ms] active 7/8 | cpu 95% | queue 316 | total 1000
[monitor 17731ms] active 7/8 | cpu 95% | queue 317 | total 1000
[monitor 17743ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 17754ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 17766ms] active 7/8 | cpu 95% | queue 319 | total 1000
[monitor 17777ms] active 7/8 | cpu 95% | queue 319 | total 1000
[monitor 17788ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 17799ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 17810ms] active 7/8 | cpu 95% | queue 321 | total 1000
[monitor 17822ms] active 7/8 | cpu 95% | queue 321 | total 1000
[monitor 17838ms] active 7/8 | cpu 95% | queue 322 | total 1000
[monitor 17849ms] active 7/8 | cpu 95% | queue 316 | total 1000
[monitor 17859ms] active 7/8 | cpu 95% | queue 316 | total 1000
[monitor 17870ms] active 7/8 | cpu 95% | queue 317 | total 1000
[monitor 17881ms] active 7/8 | cpu 95% | queue 317 | total 1000
[monitor 17892ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 17903ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 17914ms] active 7/8 | cpu 95% | queue 319 | total 1000
[monitor 17925ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 17937ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 17948ms] active 7/8 | cpu 95% | queue 321 | total 1000
[monitor 17959ms] active 7/8 | cpu 95% | queue 321 | total 1000
[monitor 17971ms] active 7/8 | cpu 95% | queue 322 | total 1000
[monitor 17982ms] active 7/8 | cpu 95% | queue 322 | total 1000
[monitor 17993ms] active 7/8 | cpu 95% | queue 323 | total 1000
[monitor 18005ms] active 7/8 | cpu 95% | queue 323 | total 1000
[monitor 18016ms] active 7/8 | cpu 95% | queue 324 | total 1000
[monitor 18028ms] active 7/8 | cpu 95% | queue 325 | total 1000
[monitor 18039ms] active 7/8 | cpu 95% | queue 325 | total 1000
[monitor 18051ms] active 7/8 | cpu 95% | queue 319 | total 1000
[monitor 18062ms] active 7/8 | cpu 95% | queue 319 | total 1000
[monitor 18074ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 18085ms] active 7/8 | cpu 95% | queue 320 | total 1000
[monitor 18096ms] active 7/8 | cpu 95% | queue 321 | total 1000
[monitor 18114ms] active 7/8 | cpu 95% | queue 322 | total 1000
[monitor 18125ms] active 7/8 | cpu 95% | queue 322 | total 1000
[monitor 18135ms] active 7/8 | cpu 95% | queue 323 | total 1000
[monitor 18146ms] active 7/8 | cpu 95% | queue 323 | total 1000
[monitor 18157ms] active 7/8 | cpu 95% | queue 324 | total 1000
[monitor 18169ms] active 7/8 | cpu 95% | queue 325 | total 1000
[monitor 18180ms] active 7/8 | cpu 95% | queue 325 | total 1000
[monitor 18191ms] active 7/8 | cpu 95% | queue 326 | total 1000
[monitor 18201ms] active 7/8 | cpu 95% | queue 326 | total 1000
[monitor 18212ms] active 7/8 | cpu 95% | queue 327 | total 1000
[monitor 18248ms] active 7/8 | cpu 95% | queue 328 | total 1000
[monitor 18259ms] active 5/8 | cpu 75% | queue 324 | total 1000
[monitor 18270ms] active 5/8 | cpu 75% | queue 325 | total 1000
[monitor 18281ms] active 5/8 | cpu 75% | queue 325 | total 1000
[monitor 18293ms] active 5/8 | cpu 75% | queue 326 | total 1000
[monitor 18304ms] active 5/8 | cpu 75% | queue 326 | total 1000
[monitor 18316ms] active 5/8 | cpu 75% | queue 327 | total 1000
[monitor 18328ms] active 5/8 | cpu 75% | queue 327 | total 1000
[monitor 18339ms] active 5/8 | cpu 75% | queue 328 | total 1000
[monitor 18350ms] active 5/8 | cpu 75% | queue 328 | total 1000
[monitor 18361ms] active 5/8 | cpu 75% | queue 329 | total 1000
[monitor 18398ms] active 5/8 | cpu 75% | queue 331 | total 1000
[monitor 18409ms] active 5/8 | cpu 75% | queue 331 | total 1000
[monitor 18420ms] active 5/8 | cpu 75% | queue 332 | total 1000
[monitor 18431ms] active 5/8 | cpu 75% | queue 332 | total 1000
[monitor 18442ms] active 5/8 | cpu 75% | queue 333 | total 1000
[monitor 18453ms] active 7/8 | cpu 95% | queue 327 | total 1000
[monitor 18464ms] active 7/8 | cpu 95% | queue 327 | total 1000
[monitor 18474ms] active 7/8 | cpu 95% | queue 328 | total 1000
[monitor 18485ms] active 7/8 | cpu 95% | queue 328 | total 1000
[monitor 18496ms] active 7/8 | cpu 95% | queue 329 | total 1000
[monitor 18509ms] active 7/8 | cpu 95% | queue 329 | total 1000
[monitor 18521ms] active 7/8 | cpu 95% | queue 330 | total 1000
[monitor 18532ms] active 7/8 | cpu 95% | queue 330 | total 1000
[monitor 18543ms] active 7/8 | cpu 95% | queue 331 | total 1000
[monitor 18554ms] active 7/8 | cpu 95% | queue 331 | total 1000
[monitor 18565ms] active 7/8 | cpu 95% | queue 332 | total 1000
[monitor 18576ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 18587ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 18597ms] active 7/8 | cpu 95% | queue 334 | total 1000
[monitor 18635ms] active 7/8 | cpu 95% | queue 335 | total 1000
[monitor 18646ms] active 7/8 | cpu 95% | queue 336 | total 1000
[monitor 18657ms] active 4/8 | cpu 90% | queue 333 | total 1000
[monitor 18669ms] active 4/8 | cpu 90% | queue 333 | total 1000
[monitor 18680ms] active 4/8 | cpu 90% | queue 334 | total 1000
[monitor 18692ms] active 4/8 | cpu 90% | queue 334 | total 1000
[monitor 18703ms] active 4/8 | cpu 90% | queue 335 | total 1000
[monitor 18714ms] active 4/8 | cpu 90% | queue 335 | total 1000
[monitor 18725ms] active 4/8 | cpu 90% | queue 336 | total 1000
[monitor 18737ms] active 4/8 | cpu 90% | queue 336 | total 1000
[monitor 18748ms] active 4/8 | cpu 90% | queue 337 | total 1000
[monitor 18759ms] active 4/8 | cpu 90% | queue 338 | total 1000
[monitor 18770ms] active 4/8 | cpu 90% | queue 338 | total 1000
[monitor 18781ms] active 4/8 | cpu 90% | queue 339 | total 1000
[monitor 18792ms] active 4/8 | cpu 90% | queue 339 | total 1000
[monitor 18803ms] active 4/8 | cpu 90% | queue 340 | total 1000
[monitor 18814ms] active 4/8 | cpu 90% | queue 340 | total 1000
[monitor 18826ms] active 4/8 | cpu 90% | queue 341 | total 1000
[monitor 18848ms] active 4/8 | cpu 90% | queue 342 | total 1000
[monitor 18859ms] active 5/8 | cpu 100% | queue 337 | total 1000
[monitor 18870ms] active 5/8 | cpu 100% | queue 338 | total 1000
[monitor 18881ms] active 5/8 | cpu 100% | queue 339 | total 1000
[monitor 18892ms] active 5/8 | cpu 100% | queue 339 | total 1000
[monitor 18903ms] active 5/8 | cpu 100% | queue 340 | total 1000
[monitor 18914ms] active 5/8 | cpu 100% | queue 340 | total 1000
[monitor 18926ms] active 5/8 | cpu 100% | queue 341 | total 1000
[monitor 18937ms] active 5/8 | cpu 100% | queue 341 | total 1000
[monitor 18948ms] active 5/8 | cpu 100% | queue 342 | total 1000
[monitor 18960ms] active 5/8 | cpu 100% | queue 342 | total 1000
[monitor 18972ms] active 5/8 | cpu 100% | queue 343 | total 1000
[monitor 18983ms] active 5/8 | cpu 100% | queue 344 | total 1000
[monitor 18994ms] active 5/8 | cpu 100% | queue 344 | total 1000
[monitor 19006ms] active 5/8 | cpu 100% | queue 345 | total 1000
[monitor 19017ms] active 5/8 | cpu 100% | queue 345 | total 1000
[monitor 19028ms] active 5/8 | cpu 100% | queue 346 | total 1000
[monitor 19040ms] active 5/8 | cpu 100% | queue 346 | total 1000
[monitor 19051ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 19063ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 19074ms] active 7/8 | cpu 95% | queue 341 | total 1000
[monitor 19085ms] active 7/8 | cpu 95% | queue 342 | total 1000
[monitor 19096ms] active 7/8 | cpu 95% | queue 342 | total 1000
[monitor 19107ms] active 7/8 | cpu 95% | queue 343 | total 1000
[monitor 19119ms] active 7/8 | cpu 95% | queue 343 | total 1000
[monitor 19130ms] active 7/8 | cpu 95% | queue 344 | total 1000
[monitor 19141ms] active 7/8 | cpu 95% | queue 344 | total 1000
[monitor 19152ms] active 7/8 | cpu 95% | queue 345 | total 1000
[monitor 19163ms] active 7/8 | cpu 95% | queue 345 | total 1000
[monitor 19174ms] active 7/8 | cpu 95% | queue 346 | total 1000
[monitor 19185ms] active 7/8 | cpu 95% | queue 346 | total 1000
[monitor 19196ms] active 7/8 | cpu 95% | queue 347 | total 1000
[monitor 19208ms] active 7/8 | cpu 95% | queue 348 | total 1000
[monitor 19219ms] active 7/8 | cpu 95% | queue 348 | total 1000
[monitor 19230ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 19241ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 19253ms] active 5/8 | cpu 100% | queue 345 | total 1000
[monitor 19264ms] active 5/8 | cpu 100% | queue 345 | total 1000
[monitor 19275ms] active 5/8 | cpu 100% | queue 346 | total 1000
[monitor 19286ms] active 5/8 | cpu 100% | queue 346 | total 1000
[monitor 19298ms] active 5/8 | cpu 100% | queue 347 | total 1000
[monitor 19308ms] active 5/8 | cpu 100% | queue 348 | total 1000
[monitor 19319ms] active 5/8 | cpu 100% | queue 348 | total 1000
[monitor 19330ms] active 5/8 | cpu 100% | queue 349 | total 1000
[monitor 19341ms] active 5/8 | cpu 100% | queue 349 | total 1000
[monitor 19353ms] active 5/8 | cpu 100% | queue 350 | total 1000
[monitor 19364ms] active 5/8 | cpu 100% | queue 350 | total 1000
[monitor 19374ms] active 5/8 | cpu 100% | queue 351 | total 1000
[monitor 19385ms] active 5/8 | cpu 100% | queue 351 | total 1000
[monitor 19396ms] active 5/8 | cpu 100% | queue 352 | total 1000
[monitor 19407ms] active 5/8 | cpu 100% | queue 352 | total 1000
[monitor 19418ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 19429ms] active 5/8 | cpu 100% | queue 354 | total 1000
[monitor 19440ms] active 5/8 | cpu 100% | queue 354 | total 1000
[monitor 19450ms] active 5/8 | cpu 100% | queue 355 | total 1000
[monitor 19461ms] active 6/8 | cpu 85% | queue 349 | total 1000
[monitor 19471ms] active 6/8 | cpu 85% | queue 350 | total 1000
[monitor 19483ms] active 6/8 | cpu 85% | queue 350 | total 1000
[monitor 19497ms] active 6/8 | cpu 85% | queue 351 | total 1000
[monitor 19509ms] active 6/8 | cpu 85% | queue 351 | total 1000
[monitor 19521ms] active 6/8 | cpu 85% | queue 352 | total 1000
[monitor 19533ms] active 6/8 | cpu 85% | queue 353 | total 1000
[monitor 19547ms] active 6/8 | cpu 85% | queue 353 | total 1000
[monitor 19565ms] active 6/8 | cpu 85% | queue 354 | total 1000
[monitor 19580ms] active 6/8 | cpu 85% | queue 355 | total 1000
[monitor 19592ms] active 6/8 | cpu 85% | queue 356 | total 1000
[monitor 19602ms] active 6/8 | cpu 85% | queue 356 | total 1000
[monitor 19613ms] active 6/8 | cpu 85% | queue 357 | total 1000
[monitor 19625ms] active 6/8 | cpu 85% | queue 357 | total 1000
[monitor 19637ms] active 6/8 | cpu 85% | queue 358 | total 1000
[monitor 19648ms] active 6/8 | cpu 85% | queue 358 | total 1000
[monitor 19659ms] active 5/8 | cpu 100% | queue 354 | total 1000
[monitor 19670ms] active 5/8 | cpu 100% | queue 354 | total 1000
[monitor 19681ms] active 5/8 | cpu 100% | queue 355 | total 1000
[monitor 19693ms] active 5/8 | cpu 100% | queue 356 | total 1000
[monitor 19704ms] active 5/8 | cpu 100% | queue 356 | total 1000
[monitor 19715ms] active 5/8 | cpu 100% | queue 357 | total 1000
[monitor 19727ms] active 5/8 | cpu 100% | queue 357 | total 1000
[monitor 19738ms] active 5/8 | cpu 100% | queue 358 | total 1000
[monitor 19749ms] active 5/8 | cpu 100% | queue 358 | total 1000
[monitor 19761ms] active 5/8 | cpu 100% | queue 359 | total 1000
[monitor 19772ms] active 5/8 | cpu 100% | queue 359 | total 1000
[monitor 19783ms] active 5/8 | cpu 100% | queue 360 | total 1000
[monitor 19794ms] active 5/8 | cpu 100% | queue 361 | total 1000
[monitor 19805ms] active 5/8 | cpu 100% | queue 361 | total 1000
[monitor 19817ms] active 5/8 | cpu 100% | queue 362 | total 1000
[monitor 19827ms] active 5/8 | cpu 100% | queue 362 | total 1000
[monitor 19838ms] active 5/8 | cpu 100% | queue 363 | total 1000
[monitor 19849ms] active 5/8 | cpu 100% | queue 363 | total 1000
[monitor 19860ms] active 7/8 | cpu 95% | queue 357 | total 1000
[monitor 19870ms] active 7/8 | cpu 95% | queue 357 | total 1000
[monitor 19881ms] active 7/8 | cpu 95% | queue 358 | total 1000
[monitor 19893ms] active 7/8 | cpu 95% | queue 358 | total 1000
[monitor 19905ms] active 7/8 | cpu 95% | queue 359 | total 1000
[monitor 19916ms] active 7/8 | cpu 95% | queue 360 | total 1000
[monitor 19927ms] active 7/8 | cpu 95% | queue 360 | total 1000
[monitor 19938ms] active 7/8 | cpu 95% | queue 361 | total 1000
[monitor 19949ms] active 7/8 | cpu 95% | queue 361 | total 1000
[monitor 19961ms] active 7/8 | cpu 95% | queue 362 | total 1000
[monitor 19972ms] active 7/8 | cpu 95% | queue 362 | total 1000
[monitor 19983ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 19994ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20005ms] active 7/8 | cpu 95% | queue 364 | total 1000
[monitor 20018ms] active 7/8 | cpu 95% | queue 365 | total 1000
[monitor 20029ms] active 7/8 | cpu 95% | queue 365 | total 1000
[monitor 20040ms] active 7/8 | cpu 95% | queue 366 | total 1000
[monitor 20052ms] active 7/8 | cpu 95% | queue 366 | total 1000
[monitor 20063ms] active 8/8 | cpu 80% | queue 359 | total 1000
[monitor 20075ms] active 8/8 | cpu 80% | queue 359 | total 1000
[monitor 20086ms] active 8/8 | cpu 80% | queue 360 | total 1000
[monitor 20098ms] active 8/8 | cpu 80% | queue 361 | total 1000
[monitor 20109ms] active 8/8 | cpu 80% | queue 361 | total 1000
[monitor 20120ms] active 8/8 | cpu 80% | queue 362 | total 1000
[monitor 20131ms] active 8/8 | cpu 80% | queue 362 | total 1000
[monitor 20143ms] active 8/8 | cpu 80% | queue 363 | total 1000
[monitor 20154ms] active 8/8 | cpu 80% | queue 363 | total 1000
[monitor 20165ms] active 8/8 | cpu 80% | queue 364 | total 1000
[monitor 20176ms] active 8/8 | cpu 80% | queue 364 | total 1000
[monitor 20187ms] active 8/8 | cpu 80% | queue 365 | total 1000
[monitor 20198ms] active 8/8 | cpu 80% | queue 365 | total 1000
[monitor 20208ms] active 8/8 | cpu 80% | queue 366 | total 1000
[monitor 20220ms] active 8/8 | cpu 80% | queue 366 | total 1000
[monitor 20231ms] active 8/8 | cpu 80% | queue 367 | total 1000
[monitor 20243ms] active 8/8 | cpu 80% | queue 368 | total 1000
[monitor 20254ms] active 7/8 | cpu 95% | queue 362 | total 1000
[monitor 20265ms] active 7/8 | cpu 95% | queue 362 | total 1000
[monitor 20276ms] active 7/8 | cpu 95% | queue 362 | total 1000
[monitor 20288ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20299ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20310ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20322ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20333ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20343ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20354ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20379ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20390ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20401ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20411ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20423ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20434ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20446ms] active 7/8 | cpu 95% | queue 363 | total 1000
[monitor 20457ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20468ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20479ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20490ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20501ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20528ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20540ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20551ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20562ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20574ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20585ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20596ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20608ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20619ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20630ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20641ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20652ms] active 7/8 | cpu 95% | queue 356 | total 1000
[monitor 20666ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20680ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20696ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20709ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20721ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20733ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20744ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20756ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20767ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20778ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20789ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20800ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20812ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20823ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20834ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20847ms] active 7/8 | cpu 95% | queue 349 | total 1000
[monitor 20859ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20870ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20887ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20903ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20914ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20926ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20937ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20949ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20960ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20971ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20983ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 20994ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21005ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21016ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21028ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21039ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21050ms] active 8/8 | cpu 80% | queue 341 | total 1000
[monitor 21061ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21073ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21084ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21095ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21107ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21118ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21130ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21141ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21153ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21164ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21176ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21187ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21198ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21209ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21220ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21231ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21243ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21254ms] active 7/8 | cpu 70% | queue 334 | total 1000
[monitor 21265ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21277ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21288ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21299ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21310ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21322ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21334ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21346ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21357ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21371ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21385ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21404ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21415ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21426ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21436ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21447ms] active 4/8 | cpu 90% | queue 330 | total 1000
[monitor 21459ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21470ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21481ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21493ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21504ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21516ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21527ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21538ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21549ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21560ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21571ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21581ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21592ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21603ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21614ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21625ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21636ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21647ms] active 5/8 | cpu 100% | queue 325 | total 1000
[monitor 21658ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21669ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21680ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21691ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21701ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21713ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21724ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21735ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21746ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21757ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21768ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21779ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21790ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21801ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21812ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21823ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21833ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21844ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21857ms] active 7/8 | cpu 95% | queue 318 | total 1000
[monitor 21868ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21879ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21889ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21900ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21911ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21922ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21933ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21944ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21955ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21966ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21978ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21989ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 21999ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22010ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22021ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22032ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22043ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22054ms] active 6/8 | cpu 85% | queue 312 | total 1000
[monitor 22065ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22076ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22087ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22098ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22109ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22120ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22131ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22142ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22153ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22164ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22174ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22185ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22197ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22207ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22218ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 22229ms] active 5/8 | cpu 100% | queue 307 | total 1000
